4,
3,
2,
1,Always force closes, no syncing Please use the money you're charging to make an app that works. Doesn't sync, fc, just plain bad. Looking forward to one that's good.
5,
2,
2,
1,
3,
4,
4,
4,
1,
1,
5,
4,
2,
2,
5,
1,
