5,
5,
5,
5,Good
5,A Google
5,Use with Cyanogenmod Excellent for accessing Google stuff when you use Cyanogenmod without gapps installed, to avoid leaking info to Google
5,Unexpectedley good. A good way to keep all your google stuff and acc's in on app. Inspired.
5,8/17/2013 Zelda tucker
5,Good job... I really like it
5,Great!
