5,Works fine! ?i funkcias tre bone!
5,Global language very good idea.
0,Does NOTHING! Uninstall, probably a malicious program or data miner. Motorola ... Does NOTHING! Uninstall, probably a malicious program or data miner. Motorola Droid.
5,Awesome! I love this Esperanto language pack! I'm new to learning Esperanto, so having a keyboard option on my htc is very nice! Dankon!
5,Tre bone! Mi amas paroli esperanton! Kaj kun ?i, mi brilas en ?i! Dankon! I am still a beginner xD
2,Could be great, but doesn't work, also after changing settings. You can still type ... Could be great, but doesn't work, also after changing settings. You can still type zxqw and gx or gh doesn't make the right Char.
5,the previous poster seemingly doesn't understand that this keyboard doesn't work ... the previous poster seemingly doesn't understand that this keyboard doesn't work like the program Ek!. the keyboard works great.
5,Danko.
0,Mi elsxutis la programon sukcese, sed ne komprenas kiel uzi gxin.
